,location,date,total_cases,total_deaths,total_tests,population,median_age
10236,Latvia,2020-04-23,761,11,41041.0,1886202.0,43.9
10237,Latvia,2020-04-24,778,11,43080.0,1886202.0,43.9
10238,Latvia,2020-04-25,784,12,45743.0,1886202.0,43.9
10239,Latvia,2020-04-26,804,12,47617.0,1886202.0,43.9
10240,Latvia,2020-04-27,812,12,49181.0,1886202.0,43.9
10241,Latvia,2020-04-28,818,13,51561.0,1886202.0,43.9
10242,Latvia,2020-04-29,836,13,54811.0,1886202.0,43.9
10243,Latvia,2020-04-30,849,15,57886.0,1886202.0,43.9
10244,Latvia,2020-05-01,858,15,61120.0,1886202.0,43.9
10245,Latvia,2020-05-02,870,16,63102.0,1886202.0,43.9
10246,Latvia,2020-05-03,871,16,64245.0,1886202.0,43.9
10247,Latvia,2020-05-04,879,16,65464.0,1886202.0,43.9
10248,Latvia,2020-05-05,896,16,66150.0,1886202.0,43.9
10249,Latvia,2020-05-06,896,17,68627.0,1886202.0,43.9
10250,Latvia,2020-05-07,900,17,71069.0,1886202.0,43.9
10251,Latvia,2020-05-08,909,18,73016.0,1886202.0,43.9
10252,Latvia,2020-05-09,928,18,75571.0,1886202.0,43.9
10253,Latvia,2020-05-10,930,18,76592.0,1886202.0,43.9
10254,Latvia,2020-05-11,939,18,77147.0,1886202.0,43.9
10255,Latvia,2020-05-12,946,18,79047.0,1886202.0,43.9
10256,Latvia,2020-05-13,950,18,81246.0,1886202.0,43.9
10257,Latvia,2020-05-14,951,19,83275.0,1886202.0,43.9
10258,Latvia,2020-05-15,962,19,,1886202.0,43.9
10259,Morocco,2020-03-02,0,0,29.0,36910558.0,29.6
10260,Morocco,2020-03-03,1,0,33.0,36910558.0,29.6
10261,Morocco,2020-03-04,0,0,35.0,36910558.0,29.6
10262,Morocco,2020-03-05,0,0,42.0,36910558.0,29.6
10263,Morocco,2020-03-06,2,0,52.0,36910558.0,29.6
10264,Morocco,2020-03-07,0,0,57.0,36910558.0,29.6
10265,Morocco,2020-03-09,0,0,62.0,36910558.0,29.6
10266,Morocco,2020-03-10,0,0,66.0,36910558.0,29.6
10267,Morocco,2020-03-11,0,0,84.0,36910558.0,29.6
10268,Morocco,2020-03-12,5,1,,36910558.0,29.6
10269,Morocco,2020-03-13,6,1,101.0,36910558.0,29.6
10270,Morocco,2020-03-14,7,1,,36910558.0,29.6
10271,Morocco,2020-03-15,18,1,150.0,36910558.0,29.6
10272,Morocco,2020-03-16,28,1,,36910558.0,29.6
10273,Morocco,2020-03-17,37,1,,36910558.0,29.6
10274,Morocco,2020-03-18,44,2,317.0,36910558.0,29.6
10275,Morocco,2020-03-19,54,2,370.0,36910558.0,29.6
10276,Morocco,2020-03-20,63,2,464.0,36910558.0,29.6
10277,Morocco,2020-03-21,86,3,537.0,36910558.0,29.6
10278,Morocco,2020-03-22,96,3,627.0,36910558.0,29.6
10279,Morocco,2020-03-23,115,4,786.0,36910558.0,29.6
10280,Morocco,2020-03-24,134,4,855.0,36910558.0,29.6
10281,Morocco,2020-03-25,170,5,995.0,36910558.0,29.6
10282,Morocco,2020-03-26,225,6,1206.0,36910558.0,29.6
10283,Morocco,2020-03-27,275,10,1768.0,36910558.0,29.6
10284,Morocco,2020-03-28,345,23,1976.0,36910558.0,29.6
10285,Morocco,2020-03-29,358,23,2273.0,36910558.0,29.6
10286,Morocco,2020-03-30,479,26,2751.0,36910558.0,29.6
10287,Morocco,2020-03-31,556,33,3079.0,36910558.0,29.6
10288,Morocco,2020-04-01,617,36,3345.0,36910558.0,29.6
10289,Morocco,2020-04-02,654,39,3624.0,36910558.0,29.6
10290,Morocco,2020-04-03,708,44,3910.0,36910558.0,29.6
10291,Morocco,2020-04-04,708,44,4321.0,36910558.0,29.6
10292,Morocco,2020-04-05,919,59,4848.0,36910558.0,29.6
10293,Morocco,2020-04-06,1021,70,5104.0,36910558.0,29.6
10294,Morocco,2020-04-07,1120,80,5437.0,36910558.0,29.6
10295,Morocco,2020-04-08,1184,90,5752.0,36910558.0,29.6
10296,Morocco,2020-04-09,1275,93,6383.0,36910558.0,29.6
10297,Morocco,2020-04-10,1374,97,7239.0,36910558.0,29.6
10298,Morocco,2020-04-11,1448,107,7948.0,36910558.0,29.6
10299,Morocco,2020-04-12,1545,111,8604.0,36910558.0,29.6
10300,Morocco,2020-04-13,1661,118,9128.0,36910558.0,29.6
10301,Morocco,2020-04-14,1763,126,9922.0,36910558.0,29.6
10302,Morocco,2020-04-15,1888,126,10650.0,36910558.0,29.6
10303,Morocco,2020-04-16,2024,127,11996.0,36910558.0,29.6
10304,Morocco,2020-04-17,2283,130,12952.0,36910558.0,29.6
10305,Morocco,2020-04-18,2564,135,13689.0,36910558.0,29.6
10306,Morocco,2020-04-19,2685,137,15123.0,36910558.0,29.6
10307,Morocco,2020-04-20,2855,141,16386.0,36910558.0,29.6
10308,Morocco,2020-04-21,3046,143,18100.0,36910558.0,29.6
10309,Morocco,2020-04-22,3209,145,19885.0,36910558.0,29.6
10310,Morocco,2020-04-23,3377,149,21947.0,36910558.0,29.6
10311,Morocco,2020-04-24,3568,155,23933.0,36910558.0,29.6
10312,Morocco,2020-04-25,3758,158,25443.0,36910558.0,29.6
10313,Morocco,2020-04-26,3897,159,27399.0,36910558.0,29.6
10314,Morocco,2020-04-27,4065,161,29254.0,36910558.0,29.6
10315,Morocco,2020-04-28,4120,162,31250.0,36910558.0,29.6
10316,Morocco,2020-04-29,4252,165,32930.0,36910558.0,29.6
10317,Morocco,2020-04-30,4321,168,34841.0,36910558.0,29.6
10318,Morocco,2020-05-01,4423,170,37006.0,36910558.0,29.6
10319,Morocco,2020-05-02,4569,171,,36910558.0,29.6
10320,Morocco,2020-05-03,4729,173,,36910558.0,29.6
10321,Morocco,2020-05-04,4903,174,,36910558.0,29.6
10322,Morocco,2020-05-05,5043,179,,36910558.0,29.6
10323,Morocco,2020-05-06,5219,181,,36910558.0,29.6
10324,Morocco,2020-05-07,5408,183,,36910558.0,29.6
10325,Morocco,2020-05-08,5548,183,,36910558.0,29.6
10326,Morocco,2020-05-09,5711,186,,36910558.0,29.6
10327,Morocco,2020-05-10,5910,186,,36910558.0,29.6
10328,Morocco,2020-05-11,6063,188,,36910558.0,29.6
10329,Morocco,2020-05-12,6281,188,,36910558.0,29.6
10330,Morocco,2020-05-13,6418,188,,36910558.0,29.6
10331,Morocco,2020-05-14,6512,188,,36910558.0,29.6
10332,Morocco,2020-05-15,6607,190,,36910558.0,29.6
10333,Monaco,2019-12-31,0,0,,39244.0,
10334,Monaco,2020-01-01,0,0,,39244.0,
10335,Monaco,2020-01-02,0,0,,39244.0,
10336,Monaco,2020-01-03,0,0,,39244.0,
10337,Monaco,2020-01-04,0,0,,39244.0,
10338,Monaco,2020-01-05,0,0,,39244.0,
10339,Monaco,2020-01-06,0,0,,39244.0,
10340,Monaco,2020-01-07,0,0,,39244.0,
10341,Monaco,2020-01-08,0,0,,39244.0,
10342,Monaco,2020-01-09,0,0,,39244.0,
10343,Monaco,2020-01-10,0,0,,39244.0,
10344,Monaco,2020-01-11,0,0,,39244.0,
10345,Monaco,2020-01-12,0,0,,39244.0,
10346,Monaco,2020-01-13,0,0,,39244.0,
10347,Monaco,2020-01-14,0,0,,39244.0,
10348,Monaco,2020-01-15,0,0,,39244.0,
10349,Monaco,2020-01-16,0,0,,39244.0,
10350,Monaco,2020-01-17,0,0,,39244.0,
10351,Monaco,2020-01-18,0,0,,39244.0,
10352,Monaco,2020-01-19,0,0,,39244.0,
10353,Monaco,2020-01-20,0,0,,39244.0,
10354,Monaco,2020-01-21,0,0,,39244.0,
10355,Monaco,2020-01-22,0,0,,39244.0,
10356,Monaco,2020-01-23,0,0,,39244.0,
10357,Monaco,2020-01-24,0,0,,39244.0,
10358,Monaco,2020-01-25,0,0,,39244.0,
10359,Monaco,2020-01-26,0,0,,39244.0,
10360,Monaco,2020-01-27,0,0,,39244.0,
10361,Monaco,2020-01-28,0,0,,39244.0,
10362,Monaco,2020-01-29,0,0,,39244.0,
10363,Monaco,2020-01-30,0,0,,39244.0,
10364,Monaco,2020-01-31,0,0,,39244.0,
10365,Monaco,2020-02-01,0,0,,39244.0,
10366,Monaco,2020-02-02,0,0,,39244.0,
10367,Monaco,2020-02-03,0,0,,39244.0,
10368,Monaco,2020-02-04,0,0,,39244.0,
10369,Monaco,2020-02-05,0,0,,39244.0,
10370,Monaco,2020-02-06,0,0,,39244.0,
10371,Monaco,2020-02-07,0,0,,39244.0,
10372,Monaco,2020-02-08,0,0,,39244.0,
10373,Monaco,2020-02-09,0,0,,39244.0,
10374,Monaco,2020-02-10,0,0,,39244.0,
10375,Monaco,2020-02-11,0,0,,39244.0,
10376,Monaco,2020-02-12,0,0,,39244.0,
10377,Monaco,2020-02-13,0,0,,39244.0,
10378,Monaco,2020-02-14,0,0,,39244.0,
10379,Monaco,2020-02-15,0,0,,39244.0,
10380,Monaco,2020-02-16,0,0,,39244.0,
10381,Monaco,2020-02-17,0,0,,39244.0,
10382,Monaco,2020-02-18,0,0,,39244.0,
10383,Monaco,2020-02-19,0,0,,39244.0,
10384,Monaco,2020-02-20,0,0,,39244.0,
10385,Monaco,2020-02-21,0,0,,39244.0,
10386,Monaco,2020-02-22,0,0,,39244.0,
10387,Monaco,2020-02-23,0,0,,39244.0,
10388,Monaco,2020-02-24,0,0,,39244.0,
10389,Monaco,2020-02-25,0,0,,39244.0,
10390,Monaco,2020-02-26,0,0,,39244.0,
10391,Monaco,2020-02-27,0,0,,39244.0,
10392,Monaco,2020-02-28,0,0,,39244.0,
10393,Monaco,2020-02-29,1,0,,39244.0,
10394,Monaco,2020-03-01,1,0,,39244.0,
10395,Monaco,2020-03-02,1,0,,39244.0,
10396,Monaco,2020-03-15,3,0,,39244.0,
10397,Monaco,2020-03-16,7,0,,39244.0,
10398,Monaco,2020-03-17,9,0,,39244.0,
10399,Monaco,2020-03-18,9,0,,39244.0,
10400,Monaco,2020-03-19,9,0,,39244.0,
10401,Monaco,2020-03-20,11,0,,39244.0,
10402,Monaco,2020-03-21,12,0,,39244.0,
10403,Monaco,2020-03-22,18,0,,39244.0,
10404,Monaco,2020-03-23,23,0,,39244.0,
10405,Monaco,2020-03-24,23,0,,39244.0,
10406,Monaco,2020-03-25,27,0,,39244.0,
10407,Monaco,2020-03-26,31,0,,39244.0,
10408,Monaco,2020-03-27,33,0,,39244.0,
10409,Monaco,2020-03-28,42,0,,39244.0,
10410,Monaco,2020-03-29,43,0,,39244.0,
10411,Monaco,2020-03-30,46,0,,39244.0,
10412,Monaco,2020-03-31,49,0,,39244.0,
10413,Monaco,2020-04-01,52,0,,39244.0,
10414,Monaco,2020-04-02,55,0,,39244.0,
10415,Monaco,2020-04-03,60,0,,39244.0,
10416,Monaco,2020-04-04,64,0,,39244.0,
10417,Monaco,2020-04-05,66,2,,39244.0,
10418,Monaco,2020-04-06,73,2,,39244.0,
10419,Monaco,2020-04-07,77,2,,39244.0,
10420,Monaco,2020-04-08,79,2,,39244.0,
10421,Monaco,2020-04-09,81,2,,39244.0,
10422,Monaco,2020-04-10,84,2,,39244.0,
10423,Monaco,2020-04-11,90,2,,39244.0,
10424,Monaco,2020-04-12,92,2,,39244.0,
10425,Monaco,2020-04-13,93,2,,39244.0,
10426,Monaco,2020-04-14,93,2,,39244.0,
10427,Monaco,2020-04-15,93,2,,39244.0,
10428,Monaco,2020-04-16,93,3,,39244.0,
10429,Monaco,2020-04-17,93,3,,39244.0,
10430,Monaco,2020-04-18,94,3,,39244.0,
10431,Monaco,2020-04-19,94,3,,39244.0,
10432,Monaco,2020-04-20,94,3,,39244.0,
10433,Monaco,2020-04-21,94,3,,39244.0,
10434,Monaco,2020-04-22,94,3,,39244.0,
10435,Monaco,2020-04-23,94,3,,39244.0,
10436,Monaco,2020-04-24,94,4,,39244.0,
10437,Monaco,2020-04-25,94,4,,39244.0,
10438,Monaco,2020-04-26,94,4,,39244.0,
10439,Monaco,2020-04-27,94,4,,39244.0,
10440,Monaco,2020-04-28,95,4,,39244.0,
10441,Monaco,2020-04-29,95,4,,39244.0,
10442,Monaco,2020-04-30,95,4,,39244.0,
10443,Monaco,2020-05-01,95,4,,39244.0,
10444,Monaco,2020-05-02,95,4,,39244.0,
10445,Monaco,2020-05-03,95,4,,39244.0,
10446,Monaco,2020-05-04,95,4,,39244.0,
10447,Monaco,2020-05-05,95,4,,39244.0,
10448,Monaco,2020-05-06,95,4,,39244.0,
10449,Monaco,2020-05-07,95,4,,39244.0,
10450,Monaco,2020-05-08,95,4,,39244.0,
10451,Monaco,2020-05-09,95,4,,39244.0,
10452,Monaco,2020-05-10,96,4,,39244.0,
10453,Monaco,2020-05-11,96,4,,39244.0,
10454,Monaco,2020-05-12,96,4,,39244.0,
10455,Monaco,2020-05-13,96,4,,39244.0,
10456,Monaco,2020-05-14,96,4,,39244.0,
10457,Monaco,2020-05-15,96,4,,39244.0,
10458,Moldova,2020-03-08,1,0,,4033963.0,37.6
10459,Moldova,2020-03-11,3,0,,4033963.0,37.6
10460,Moldova,2020-03-12,4,0,,4033963.0,37.6
10461,Moldova,2020-03-13,6,0,,4033963.0,37.6
10462,Moldova,2020-03-14,8,0,,4033963.0,37.6
10463,Moldova,2020-03-15,20,0,,4033963.0,37.6
10464,Moldova,2020-03-16,23,0,,4033963.0,37.6
10465,Moldova,2020-03-17,29,0,,4033963.0,37.6
10466,Moldova,2020-03-18,30,0,,4033963.0,37.6
10467,Moldova,2020-03-19,36,1,,4033963.0,37.6
10468,Moldova,2020-03-20,49,1,,4033963.0,37.6
10469,Moldova,2020-03-21,66,1,,4033963.0,37.6
10470,Moldova,2020-03-22,80,1,,4033963.0,37.6
10471,Moldova,2020-03-23,94,1,,4033963.0,37.6
10472,Moldova,2020-03-24,109,1,,4033963.0,37.6
10473,Moldova,2020-03-25,125,1,,4033963.0,37.6
10474,Moldova,2020-03-26,149,1,,4033963.0,37.6
10475,Moldova,2020-03-27,177,1,,4033963.0,37.6
10476,Moldova,2020-03-28,199,2,,4033963.0,37.6
10477,Moldova,2020-03-29,231,2,,4033963.0,37.6
10478,Moldova,2020-03-30,263,2,,4033963.0,37.6
10479,Moldova,2020-03-31,298,2,,4033963.0,37.6
10480,Moldova,2020-04-01,353,4,,4033963.0,37.6
10481,Moldova,2020-04-02,423,5,,4033963.0,37.6
10482,Moldova,2020-04-03,505,6,,4033963.0,37.6
10483,Moldova,2020-04-04,591,8,,4033963.0,37.6
10484,Moldova,2020-04-05,752,12,,4033963.0,37.6
10485,Moldova,2020-04-06,864,15,,4033963.0,37.6
10486,Moldova,2020-04-07,965,19,,4033963.0,37.6
10487,Moldova,2020-04-08,1056,22,,4033963.0,37.6
10488,Moldova,2020-04-09,1174,27,,4033963.0,37.6
10489,Moldova,2020-04-10,1289,29,,4033963.0,37.6
10490,Moldova,2020-04-11,1438,29,,4033963.0,37.6
10491,Moldova,2020-04-12,1560,30,,4033963.0,37.6
10492,Moldova,2020-04-13,1662,32,,4033963.0,37.6
10493,Moldova,2020-04-14,1712,36,,4033963.0,37.6
10494,Moldova,2020-04-15,1934,40,,4033963.0,37.6
10495,Moldova,2020-04-16,2049,46,,4033963.0,37.6
10496,Moldova,2020-04-17,2154,54,,4033963.0,37.6
10497,Moldova,2020-04-18,2264,56,,4033963.0,37.6
10498,Moldova,2020-04-19,2351,60,,4033963.0,37.6
10499,Moldova,2020-04-20,2472,67,,4033963.0,37.6
10500,Moldova,2020-04-21,2548,70,,4033963.0,37.6
10501,Moldova,2020-04-22,2614,73,,4033963.0,37.6
10502,Moldova,2020-04-23,2778,76,,4033963.0,37.6
10503,Moldova,2020-04-24,2926,80,,4033963.0,37.6
10504,Moldova,2020-04-25,3110,87,,4033963.0,37.6
10505,Moldova,2020-04-26,3304,94,,4033963.0,37.6
10506,Moldova,2020-04-27,3408,96,,4033963.0,37.6
10507,Moldova,2020-04-28,3481,102,,4033963.0,37.6
10508,Moldova,2020-04-29,3638,107,,4033963.0,37.6
10509,Moldova,2020-04-30,3771,111,,4033963.0,37.6
10510,Moldova,2020-05-01,3897,119,,4033963.0,37.6
10511,Moldova,2020-05-02,3980,122,,4033963.0,37.6
10512,Moldova,2020-05-03,4052,124,,4033963.0,37.6
10513,Moldova,2020-05-04,4121,125,,4033963.0,37.6
10514,Moldova,2020-05-05,4248,132,,4033963.0,37.6
10515,Moldova,2020-05-06,4363,136,,4033963.0,37.6
10516,Moldova,2020-05-07,4476,143,,4033963.0,37.6
10517,Moldova,2020-05-08,4605,145,,4033963.0,37.6
10518,Moldova,2020-05-09,4728,152,,4033963.0,37.6
10519,Moldova,2020-05-10,4867,161,,4033963.0,37.6
10520,Moldova,2020-05-11,4927,169,,4033963.0,37.6
10521,Moldova,2020-05-12,4995,175,,4033963.0,37.6
10522,Moldova,2020-05-13,5154,182,,4033963.0,37.6
10523,Moldova,2020-05-14,5406,185,,4033963.0,37.6
10524,Moldova,2020-05-15,5553,194,,4033963.0,37.6
10525,Madagascar,2020-03-21,3,0,,27691019.0,19.6
10526,Madagascar,2020-03-22,3,0,,27691019.0,19.6
10527,Madagascar,2020-03-23,3,0,,27691019.0,19.6
10528,Madagascar,2020-03-24,17,0,,27691019.0,19.6
10529,Madagascar,2020-03-25,19,0,,27691019.0,19.6
10530,Madagascar,2020-03-26,19,0,,27691019.0,19.6
10531,Madagascar,2020-03-27,23,0,,27691019.0,19.6
10532,Madagascar,2020-03-28,24,0,,27691019.0,19.6
10533,Madagascar,2020-03-29,28,0,,27691019.0,19.6
10534,Madagascar,2020-03-30,37,0,,27691019.0,19.6
10535,Madagascar,2020-03-31,44,0,,27691019.0,19.6
10536,Madagascar,2020-04-01,46,0,,27691019.0,19.6
10537,Madagascar,2020-04-02,54,0,,27691019.0,19.6
10538,Madagascar,2020-04-03,59,0,,27691019.0,19.6
10539,Madagascar,2020-04-04,65,0,,27691019.0,19.6
10540,Madagascar,2020-04-05,71,0,,27691019.0,19.6
10541,Madagascar,2020-04-06,72,0,,27691019.0,19.6
10542,Madagascar,2020-04-07,77,0,,27691019.0,19.6
10543,Madagascar,2020-04-08,85,0,,27691019.0,19.6
10544,Madagascar,2020-04-09,93,0,,27691019.0,19.6
10545,Madagascar,2020-04-10,93,0,,27691019.0,19.6
10546,Madagascar,2020-04-11,102,0,,27691019.0,19.6
10547,Madagascar,2020-04-12,102,0,,27691019.0,19.6
10548,Madagascar,2020-04-13,106,0,,27691019.0,19.6
10549,Madagascar,2020-04-14,106,0,,27691019.0,19.6
10550,Madagascar,2020-04-15,108,0,,27691019.0,19.6
10551,Madagascar,2020-04-16,110,0,,27691019.0,19.6
10552,Madagascar,2020-04-17,111,0,,27691019.0,19.6
10553,Madagascar,2020-04-18,117,0,,27691019.0,19.6
10554,Madagascar,2020-04-19,117,0,,27691019.0,19.6
10555,Madagascar,2020-04-20,121,0,,27691019.0,19.6
10556,Madagascar,2020-04-21,121,0,,27691019.0,19.6
10557,Madagascar,2020-04-22,121,0,,27691019.0,19.6
10558,Madagascar,2020-04-23,121,0,,27691019.0,19.6
10559,Madagascar,2020-04-24,121,0,,27691019.0,19.6
10560,Madagascar,2020-04-25,122,0,,27691019.0,19.6
10561,Madagascar,2020-04-26,124,0,,27691019.0,19.6
10562,Madagascar,2020-04-27,124,0,,27691019.0,19.6
10563,Madagascar,2020-04-28,128,0,,27691019.0,19.6
10564,Madagascar,2020-04-29,128,0,,27691019.0,19.6
10565,Madagascar,2020-04-30,128,0,,27691019.0,19.6
10566,Madagascar,2020-05-01,132,0,,27691019.0,19.6
10567,Madagascar,2020-05-02,135,0,,27691019.0,19.6
10568,Madagascar,2020-05-03,135,0,,27691019.0,19.6
10569,Madagascar,2020-05-04,149,0,,27691019.0,19.6
10570,Madagascar,2020-05-05,149,0,,27691019.0,19.6
10571,Madagascar,2020-05-06,158,0,,27691019.0,19.6
10572,Madagascar,2020-05-07,158,0,,27691019.0,19.6
10573,Madagascar,2020-05-08,169,0,,27691019.0,19.6
10574,Madagascar,2020-05-09,169,0,,27691019.0,19.6
10575,Madagascar,2020-05-10,169,0,,27691019.0,19.6
10576,Madagascar,2020-05-11,171,0,,27691019.0,19.6
10577,Madagascar,2020-05-12,186,0,,27691019.0,19.6
10578,Madagascar,2020-05-13,192,0,,27691019.0,19.6
10579,Madagascar,2020-05-14,212,0,,27691019.0,19.6
10580,Madagascar,2020-05-15,230,0,,27691019.0,19.6
10581,Maldives,2020-03-08,2,0,,540542.0,30.6
10582,Maldives,2020-03-09,4,0,,540542.0,30.6
10583,Maldives,2020-03-11,6,0,,540542.0,30.6
10584,Maldives,2020-03-12,8,0,,540542.0,30.6
10585,Maldives,2020-03-14,9,0,,540542.0,30.6
10586,Maldives,2020-03-15,9,0,,540542.0,30.6
10587,Maldives,2020-03-16,13,0,,540542.0,30.6
10588,Maldives,2020-03-17,13,0,,540542.0,30.6
10589,Maldives,2020-03-18,13,0,,540542.0,30.6
10590,Maldives,2020-03-19,13,0,,540542.0,30.6
10591,Maldives,2020-03-20,13,0,,540542.0,30.6
10592,Maldives,2020-03-21,13,0,,540542.0,30.6
10593,Maldives,2020-03-22,13,0,,540542.0,30.6
10594,Maldives,2020-03-23,13,0,,540542.0,30.6
10595,Maldives,2020-03-24,13,0,,540542.0,30.6
10596,Maldives,2020-03-25,13,0,,540542.0,30.6
10597,Maldives,2020-03-26,13,0,,540542.0,30.6
10598,Maldives,2020-03-27,13,0,,540542.0,30.6
10599,Maldives,2020-03-28,14,0,,540542.0,30.6
10600,Maldives,2020-03-29,16,0,,540542.0,30.6
10601,Maldives,2020-03-30,17,0,,540542.0,30.6
10602,Maldives,2020-03-31,17,0,,540542.0,30.6
10603,Maldives,2020-04-01,18,0,,540542.0,30.6
10604,Maldives,2020-04-02,19,0,,540542.0,30.6
10605,Maldives,2020-04-03,19,0,,540542.0,30.6
10606,Maldives,2020-04-04,19,0,,540542.0,30.6
10607,Maldives,2020-04-05,19,0,,540542.0,30.6
10608,Maldives,2020-04-06,19,0,,540542.0,30.6
10609,Maldives,2020-04-07,19,0,,540542.0,30.6
10610,Maldives,2020-04-08,19,0,,540542.0,30.6
10611,Maldives,2020-04-09,19,0,,540542.0,30.6
10612,Maldives,2020-04-10,19,0,,540542.0,30.6
10613,Maldives,2020-04-11,19,0,,540542.0,30.6
10614,Maldives,2020-04-12,19,0,,540542.0,30.6
10615,Maldives,2020-04-13,20,0,,540542.0,30.6
10616,Maldives,2020-04-14,20,0,,540542.0,30.6
10617,Maldives,2020-04-15,21,0,,540542.0,30.6
10618,Maldives,2020-04-16,21,0,,540542.0,30.6
10619,Maldives,2020-04-17,25,0,,540542.0,30.6
10620,Maldives,2020-04-18,29,0,,540542.0,30.6
10621,Maldives,2020-04-19,35,0,,540542.0,30.6
10622,Maldives,2020-04-20,52,0,,540542.0,30.6
10623,Maldives,2020-04-21,69,0,,540542.0,30.6
10624,Maldives,2020-04-22,85,0,,540542.0,30.6
10625,Maldives,2020-04-23,85,0,,540542.0,30.6
10626,Maldives,2020-04-24,110,0,,540542.0,30.6
10627,Maldives,2020-04-25,128,0,,540542.0,30.6
10628,Maldives,2020-04-26,137,0,,540542.0,30.6
10629,Maldives,2020-04-27,214,0,,540542.0,30.6
10630,Maldives,2020-04-28,214,0,,540542.0,30.6
10631,Maldives,2020-04-29,245,0,,540542.0,30.6
10632,Maldives,2020-04-30,277,0,,540542.0,30.6
10633,Maldives,2020-05-01,468,1,,540542.0,30.6
10634,Maldives,2020-05-02,491,1,,540542.0,30.6
10635,Maldives,2020-05-03,519,1,,540542.0,30.6
10636,Maldives,2020-05-04,527,1,,540542.0,30.6
10637,Maldives,2020-05-05,551,1,,540542.0,30.6
10638,Maldives,2020-05-06,573,1,,540542.0,30.6
10639,Maldives,2020-05-07,617,2,,540542.0,30.6
10640,Maldives,2020-05-08,642,3,,540542.0,30.6
10641,Maldives,2020-05-09,644,3,,540542.0,30.6
10642,Maldives,2020-05-10,790,3,,540542.0,30.6
10643,Maldives,2020-05-11,835,3,,540542.0,30.6
10644,Maldives,2020-05-12,897,3,,540542.0,30.6
10645,Maldives,2020-05-13,904,3,,540542.0,30.6
10646,Maldives,2020-05-14,955,4,,540542.0,30.6
10647,Maldives,2020-05-15,982,4,,540542.0,30.6
10648,Mexico,2019-12-31,0,0,,128932753.0,29.3
10649,Mexico,2020-01-01,0,0,5.0,128932753.0,29.3
10650,Mexico,2020-01-02,0,0,21.0,128932753.0,29.3
10651,Mexico,2020-01-03,0,0,39.0,128932753.0,29.3
10652,Mexico,2020-01-04,0,0,45.0,128932753.0,29.3
10653,Mexico,2020-01-05,0,0,59.0,128932753.0,29.3
10654,Mexico,2020-01-06,0,0,87.0,128932753.0,29.3
10655,Mexico,2020-01-07,0,0,114.0,128932753.0,29.3
10656,Mexico,2020-01-08,0,0,130.0,128932753.0,29.3
10657,Mexico,2020-01-09,0,0,175.0,128932753.0,29.3
10658,Mexico,2020-01-10,0,0,214.0,128932753.0,29.3
10659,Mexico,2020-01-11,0,0,219.0,128932753.0,29.3
10660,Mexico,2020-01-12,0,0,239.0,128932753.0,29.3
10661,Mexico,2020-01-13,0,0,275.0,128932753.0,29.3
10662,Mexico,2020-01-14,0,0,327.0,128932753.0,29.3
10663,Mexico,2020-01-15,0,0,386.0,128932753.0,29.3
10664,Mexico,2020-01-16,0,0,429.0,128932753.0,29.3
10665,Mexico,2020-01-17,0,0,471.0,128932753.0,29.3
10666,Mexico,2020-01-18,0,0,487.0,128932753.0,29.3
10667,Mexico,2020-01-19,0,0,508.0,128932753.0,29.3
10668,Mexico,2020-01-20,0,0,573.0,128932753.0,29.3
10669,Mexico,2020-01-21,0,0,625.0,128932753.0,29.3
10670,Mexico,2020-01-22,0,0,681.0,128932753.0,29.3
10671,Mexico,2020-01-23,0,0,727.0,128932753.0,29.3
10672,Mexico,2020-01-24,0,0,773.0,128932753.0,29.3
10673,Mexico,2020-01-25,0,0,788.0,128932753.0,29.3
10674,Mexico,2020-01-26,0,0,821.0,128932753.0,29.3
10675,Mexico,2020-01-27,0,0,864.0,128932753.0,29.3
10676,Mexico,2020-01-28,0,0,915.0,128932753.0,29.3
10677,Mexico,2020-01-29,0,0,945.0,128932753.0,29.3
10678,Mexico,2020-01-30,0,0,984.0,128932753.0,29.3
10679,Mexico,2020-01-31,0,0,1015.0,128932753.0,29.3
10680,Mexico,2020-02-01,0,0,1023.0,128932753.0,29.3
10681,Mexico,2020-02-02,0,0,1035.0,128932753.0,29.3
10682,Mexico,2020-02-03,0,0,1048.0,128932753.0,29.3
10683,Mexico,2020-02-04,0,0,1099.0,128932753.0,29.3
10684,Mexico,2020-02-05,0,0,1144.0,128932753.0,29.3
10685,Mexico,2020-02-06,0,0,1188.0,128932753.0,29.3
10686,Mexico,2020-02-07,0,0,1218.0,128932753.0,29.3
10687,Mexico,2020-02-08,0,0,1226.0,128932753.0,29.3
10688,Mexico,2020-02-09,0,0,1242.0,128932753.0,29.3
10689,Mexico,2020-02-10,0,0,1313.0,128932753.0,29.3
10690,Mexico,2020-02-11,0,0,1362.0,128932753.0,29.3
10691,Mexico,2020-02-12,0,0,1402.0,128932753.0,29.3
10692,Mexico,2020-02-13,0,0,1437.0,128932753.0,29.3
10693,Mexico,2020-02-14,0,0,1469.0,128932753.0,29.3
10694,Mexico,2020-02-15,0,0,1477.0,128932753.0,29.3
10695,Mexico,2020-02-16,0,0,1494.0,128932753.0,29.3
10696,Mexico,2020-02-17,0,0,1522.0,128932753.0,29.3
10697,Mexico,2020-02-18,0,0,1553.0,128932753.0,29.3
10698,Mexico,2020-02-19,0,0,1583.0,128932753.0,29.3
10699,Mexico,2020-02-20,0,0,1606.0,128932753.0,29.3
